"EnsemblID","GeneSymbol","Class","Chromosome","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000000460.17","C1orf112"," protein_coding","chr1",453.599385750548,1.38783800664006,0.259880937661173,4.60619465992099e-09,1.6142775098353e-06
"ENSG00000004799.8","PDK4"," protein_coding","chr7",17154.4456102718,-3.43615162464037,0.764212247430687,2.14832140202717e-07,3.37163130598359e-05
"ENSG00000006047.13","YBX2"," protein_coding","chr17",358.252660565247,1.89691002309941,0.574522302953728,3.51487559312414e-05,0.00135045409699347
"ENSG00000006071.15","ABCC8"," protein_coding","chr11",302.125630479694,-3.54984393813137,0.897667984674605,2.10926982922821e-06,0.000182615997282783
"ENSG00000006327.14","TNFRSF12A"," protein_coding","chr16",2710.90419983338,1.18487988440106,0.641888053633536,0.00147025566385687,0.0195996319935611
"ENSG00000006634.8","DBF4"," protein_coding","chr7",1081.98715848536,1.38726635378024,0.280393537146642,3.22123652436946e-08,7.32079687438367e-06
"ENSG00000007314.12","SCN4A"," protein_coding","chr17",64.1297149850994,-2.12504158464705,0.678061834735754,4.80840316171479e-05,0.00168671945894428
"ENSG00000008735.14","MAPK8IP2"," protein_coding","chr22",455.476589960989,1.10507602158751,0.440103384944987,0.000355959537696749,0.00725836144866252
"ENSG00000009950.16","MLXIPL"," protein_coding","chr7",597.097315414204,1.31003756801223,1.17511004111042,0.0033887130532171,0.0352296508961985
"ENSG00000010319.7","SEMA3G"," protein_coding","chr3",706.4487230106,-1.04168309755926,0.758255343141846,0.00241731643473914,0.0278981765839294
"ENSG00000011422.12","PLAUR"," protein_coding","chr19",2865.66019935555,2.31821701746251,0.441855285172847,7.00293666472301e-09,2.20674892428948e-06
"ENSG00000011426.11","ANLN"," protein_coding","chr7",3219.6138242044,1.66647130131417,0.56529069441444,0.00011581161774362,0.00314697090852755
"ENSG00000011677.13","GABRA3"," protein_coding","chrX",167.820997846892,3.59814123288036,1.0758856894825,2.64128154818467e-05,0.00111641304548102
"ENSG00000012048.23","BRCA1"," protein_coding","chr17",1329.58331927402,1.04984450057143,0.432353888628872,0.000458851052505909,0.00872206264406281
"ENSG00000013293.6","SLC7A14"," protein_coding","chr3",57.2425165999254,-3.63468204800041,1.08512426742773,1.89132427764254e-05,0.000885427828805465
"ENSG00000015532.10","XYLT2"," protein_coding","chr17",6837.50252353808,-1.71574635409658,0.573321814249417,7.68924898242449e-05,0.00236731648269241
"ENSG00000021488.13","SLC7A9"," protein_coding","chr19",71.3480006664003,1.87742499051966,1.27933813093339,0.0022868104629551,0.0268650080044966
