"EnsemblID","GeneSymbol","Class","Chromosome","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000000971.16","CFH"," protein_coding","chr1",43179.7043820707,-3.640031155897,0.396291082412488,2.08803457333613e-21,1.59023186604809e-19
"ENSG00000001084.13","GCLC"," protein_coding","chr6",4253.02390722612,-2.3981438764487,0.334356500889116,3.5070345096314e-14,9.10112896898918e-13
"ENSG00000001460.18","STPG1"," protein_coding","chr1",206.606093700848,1.0766630924322,0.368374076224309,0.000105635732196663,0.000485931031768564
"ENSG00000001461.17","NIPAL3"," protein_coding","chr1",652.153456912365,1.46850427965143,0.324993225424902,2.37468274601077e-07,1.92301835142666e-06
"ENSG00000001626.16","CFTR"," protein_coding","chr7",2690.82139361808,2.4617661144676,0.769055708835475,4.262633079952e-05,0.000214886701172874
"ENSG00000001630.17","CYP51A1"," protein_coding","chr7",168.412472910341,-1.05057462233112,0.542796903275168,0.00122122682517373,0.00425540141721331
"ENSG00000002079.14","MYH16"," transcribed_unitary_pseudogene","chr7",13.1928870134347,3.2824575687915,0.781862603757052,1.39345971191767e-06,9.6281057144058e-06
"ENSG00000002587.10","HS3ST1"," protein_coding","chr4",429.563654960861,2.98056938490741,0.411748219784995,1.81323958010519e-14,4.95228326892212e-13
"ENSG00000002933.9","TMEM176A"," protein_coding","chr7",22415.6647817317,-3.54169434023511,0.516231256741266,3.25920983446488e-13,7.22949746475331e-12
"ENSG00000003249.15","DBNDD1"," protein_coding","chr16",1459.93345272229,2.13668459529387,0.496033117968778,5.94076620776376e-07,4.43982089454935e-06
"ENSG00000003436.16","TFPI"," protein_coding","chr2",7627.94171892919,-2.19463804986492,0.430458332742484,1.47178455985514e-08,1.49064179952828e-07
"ENSG00000003989.18","SLC7A2"," protein_coding","chr8",12599.5402825348,-5.06465888153126,0.360743358922948,4.72664313152455e-46,8.11008550020233e-43
"ENSG00000004139.14","SARM1"," protein_coding","chr17",208.335286878506,1.22362270686577,0.385805472061929,4.91672241377882e-05,0.000244611762045905
"ENSG00000004777.18","ARHGAP33"," protein_coding","chr19",288.1824737773,1.14429889222446,0.363834989451485,5.36639219243529e-05,0.000264546719386759
"ENSG00000004799.8","PDK4"," protein_coding","chr7",12406.1868635187,-2.85407628081193,0.637124044079675,3.04562415762147e-07,2.39842902412691e-06
"ENSG00000004838.14","ZMYND10"," protein_coding","chr3",44.8349158216611,2.66827406108043,0.592574561192663,2.40686743643087e-07,1.9463797131481e-06
"ENSG00000004846.16","ABCB5"," protein_coding","chr7",3.42707711792209,2.34331108726074,1.58565129741842,0.00214630755995703,0.00697400525970664
"ENSG00000004864.14","SLC25A13"," protein_coding","chr7",4591.2633577029,-2.7631703297697,0.26470934920088,8.36118814815742e-27,1.44312128457754e-24
"ENSG00000004866.22","ST7"," protein_coding","chr7",1128.2626543275,-1.74376672508508,0.12205769147687,1.25841100496282e-47,2.62189932884003e-44
"ENSG00000005001.10","PRSS22"," protein_coding","chr16",533.629873490888,3.61784070127266,0.562079778824451,4.69092786561338e-12,8.56255787935399e-11
"ENSG00000005059.16","MCUB"," protein_coding","chr4",310.532963402861,2.23241404617969,0.409917356899112,1.94536607256196e-09,2.27763710201807e-08
"ENSG00000005102.14","MEOX1"," protein_coding","chr17",41.7704569738613,2.32599061881124,0.710450397984444,3.17685303719905e-05,0.000165061678379157
"ENSG00000005187.12","ACSM3"," protein_coding","chr16",2353.57051815708,-1.34508669596406,0.400599584509123,2.08954829351411e-12,4.06333561156753e-11
"ENSG00000005421.9","PON1"," protein_coding","chr7",15695.0255953575,-5.39461172540024,0.740976821349658,1.6300046235691e-14,4.4769872754131e-13
"ENSG00000005448.17","WDR54"," protein_coding","chr2",398.030226778704,2.54372881087522,0.400266793750974,8.63818818350924e-12,1.51331718393262e-10
"ENSG00000005469.12","CROT"," protein_coding","chr7",1283.47682948865,-1.42845257264924,0.289135260746495,3.32547087110526e-08,3.16685144757653e-07
"ENSG00000005471.19","ABCB4"," protein_coding","chr7",4043.05039809159,-4.47192925593172,0.720906655096419,2.53188748856703e-11,4.10419081977431e-10
"ENSG00000005700.15","IBTK"," protein_coding","chr6",3086.7229377739,-1.25248382419915,0.311570115188541,2.28054848676923e-06,1.50807795988601e-05
"ENSG00000005844.19","ITGAL"," protein_coding","chr16",914.163869792808,-1.02600250520751,0.342099635192381,8.95648833066577e-05,0.000418538622424207
"ENSG00000005882.12","PDK2"," protein_coding","chr17",1191.42656397869,-1.3472424138243,0.276734269021058,4.81637703799377e-08,4.42903221378437e-07
"ENSG00000005884.18","ITGA3"," protein_coding","chr17",6782.27636973548,4.62386192054698,0.573733166129999,3.12805246788178e-17,1.28329342384872e-15
"ENSG00000005961.19","ITGA2B"," protein_coding","chr17",27.9588024306626,1.27921205819722,0.591781268414137,0.000721769398039982,0.00267072073721023
"ENSG00000005981.13","ASB4"," protein_coding","chr7",62.3610469604973,-2.97458672580356,0.598679003544361,3.01749427613046e-08,2.88960244715855e-07
"ENSG00000006016.11","CRLF1"," protein_coding","chr19",64.4764597200624,1.13608463315188,1.09636180614403,0.0031917990790914,0.00986977497487726
"ENSG00000006025.12","OSBPL7"," protein_coding","chr17",359.486419705631,2.04015309625977,0.416869787931177,3.66097526684212e-08,3.45812783544423e-07
"ENSG00000006118.15","TMEM132A"," protein_coding","chr11",4382.38455069979,5.93927465569069,0.64992040037485,2.45304742380565e-21,1.84414794600482e-19
"ENSG00000006125.18","AP2B1"," protein_coding","chr17",5891.76131077517,1.13627056446147,0.148658370408765,9.48102554605956e-16,3.04572724838118e-14
"ENSG00000006432.15","MAP3K9"," protein_coding","chr14",245.938360505768,1.17293824439341,0.424360578903054,0.000168613892284166,0.00073627224910731
"ENSG00000006459.11","KDM7A"," protein_coding","chr7",858.463977443308,-1.1405843563709,0.311107947543827,7.79042826777837e-06,4.61774034023221e-05
"ENSG00000006534.16","ALDH3B1"," protein_coding","chr11",1331.80889308728,1.90263419940445,0.670064986130285,0.000127827581288038,0.000574780748973453
"ENSG00000006555.11","TTC22"," protein_coding","chr1",555.672554910362,1.03184373279437,0.454048686658972,0.000610419952411221,0.00230102605219474
"ENSG00000006606.9","CCL26"," protein_coding","chr7",10.7235113055677,2.10482379778225,0.888715523323602,0.000475598961636341,0.00184797470520453
"ENSG00000006611.17","USH1C"," protein_coding","chr11",2925.74113622441,5.56723311432718,0.454048057574675,5.44974613425525e-36,3.24415602020594e-33
"ENSG00000006638.13","TBXA2R"," protein_coding","chr19",286.041967737918,-1.20696938935324,0.285617120480563,9.64417517704044e-07,6.89487612105619e-06
"ENSG00000006704.11","GTF2IRD1"," protein_coding","chr7",529.113944332652,1.03143042041946,0.453028377937879,0.000590105601917381,0.00223426665398859
"ENSG00000006740.17","ARHGAP44"," protein_coding","chr17",207.211834211317,1.42462904216497,0.490877130223324,0.000112675196339479,0.000514580053550376
"ENSG00000006747.15","SCIN"," protein_coding","chr7",56.7004777482814,2.93059841997271,0.677537364202375,5.28892561483528e-07,3.98225790550155e-06
"ENSG00000006831.10","ADIPOR2"," protein_coding","chr12",5627.95751618562,-1.58946582152078,0.242177540078961,2.2235675028144e-12,4.28963230751277e-11
"ENSG00000006837.12","CDKL3"," protein_coding","chr5",11.4367185757435,1.02535107575202,0.485297147866381,0.000960861670605136,0.00345122202559798
"ENSG00000007001.13","UPP2"," protein_coding","chr2",317.571320405249,-5.15950401077434,0.71334915883059,2.25536960036627e-14,6.04658785598196e-13
"ENSG00000007038.11","PRSS21"," protein_coding","chr16",99.6716119005183,4.1197757608059,0.998267964033367,1.03796533239196e-06,7.35936090922245e-06
"ENSG00000007062.12","PROM1"," protein_coding","chr4",1622.08441004923,3.09765230847788,0.680814691924437,1.83024579305849e-07,1.51579896472808e-06
"ENSG00000007202.15","KIAA0100"," protein_coding","chr17",1908.33357540014,1.40387419518953,0.179966510456989,2.39729788771438e-16,8.45320734441937e-15
"ENSG00000007216.15","SLC13A2"," protein_coding","chr17",64.5712138871842,5.06552349821437,0.593415810401277,0.000285085106152993,0.00117121795230657
"ENSG00000007237.19","GAS7"," protein_coding","chr17",391.598903831908,2.67396907475784,0.461260422737495,0.00251421993797275,0.00801938560642177
"ENSG00000007306.15","CEACAM7"," protein_coding","chr19",147.620803857945,5.37787606073351,1.11998193593327,0.00111871035191168,0.00394435661246365
"ENSG00000007372.24","PAX6"," protein_coding","chr11",29.6908422943542,4.81414227871321,1.15471956791308,1.14650171685062e-06,8.05933357564154e-06
"ENSG00000007384.15","RHBDF1"," protein_coding","chr16",1195.9788536109,2.10218888411162,0.235507563621039,2.50005048145355e-20,1.61336222330793e-18
"ENSG00000007545.16","CRAMP1"," protein_coding","chr16",343.727954334726,1.34596241394674,0.171586722577781,1.9539864825905e-16,6.97623399151557e-15
"ENSG00000007933.13","FMO3"," protein_coding","chr1",19798.1982537431,-5.04569353246928,0.742206784163168,5.02931577516519e-13,1.07630309498014e-11
"ENSG00000007944.15","MYLIP"," protein_coding","chr6",356.061072027322,1.00951047215891,0.29689612101246,2.27541761837787e-05,0.000121805205561505
"ENSG00000007968.7","E2F2"," protein_coding","chr1",55.5110218864163,2.71441452431166,0.438820093076046,2.54966345633687e-11,4.1271439155322e-10
"ENSG00000008086.13","CDKL5"," protein_coding","chrX",551.415383352128,1.04509680679254,0.520795090549015,0.000991354470028753,0.00354590049494405
"ENSG00000008130.15","NADK"," protein_coding","chr1",2623.15562240568,-1.37748665994758,0.205409752088153,9.54793404250269e-13,1.96875612594979e-11
"ENSG00000008226.20","DLEC1"," protein_coding","chr3",49.0847496660662,-1.48306813952382,0.288388763873745,1.18887672871372e-08,1.22538322614313e-07
"ENSG00000008256.16","CYTH3"," protein_coding","chr7",615.717848431667,1.0948965151495,0.25926395540446,9.07271651628146e-07,6.5311467932728e-06
"ENSG00000008277.14","ADAM22"," protein_coding","chr7",86.6746651933876,1.95806830184414,0.632622531602681,5.7842753304434e-05,0.000282520976412765
"ENSG00000008283.16","CYB561"," protein_coding","chr17",2305.35511804588,1.83176173055369,0.213773037661588,7.39117801217238e-19,3.91276354695202e-17
