"EnsemblID","GeneSymbol","Class","Chromosome","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000000003.15","TSPAN6"," protein_coding","chrX",3631.08503479419,-1.32296660178727,0.394672144463879,2.68025673046691e-05,0.000797599294948045
"ENSG00000000460.17","C1orf112"," protein_coding","chr1",391.570418395221,1.35298109891598,0.38073476676997,1.4402675428472e-05,0.000514238823215986
"ENSG00000001626.16","CFTR"," protein_coding","chr7",290.008489580952,-3.00752025052153,0.833470232182493,9.56982900353857e-06,0.000381451126454284
"ENSG00000002079.14","MYH16"," transcribed_unitary_pseudogene","chr7",47.7765207177162,3.13424815961034,0.892004760136927,1.42949565747011e-05,0.000511473546242806
"ENSG00000002822.15","MAD1L1"," protein_coding","chr7",21.6326437261082,1.00096763467439,0.551430832994921,0.00142818152107077,0.0144687823452116
"ENSG00000004399.13","PLXND1"," protein_coding","chr3",2522.16831932156,1.14594307850792,0.40108379621926,0.000145514490085941,0.00281683123869802
"ENSG00000004838.14","ZMYND10"," protein_coding","chr3",38.9991120424246,-6.61717943349527,0.697583461695645,0.00041627167342018,0.00603439070428024
"ENSG00000004948.16","CALCR"," protein_coding","chr7",5.84743080173393,2.84242390331795,0.898554320904949,6.43400943413013e-05,0.00152753730616862
"ENSG00000005073.6","HOXA11"," protein_coding","chr7",22.2932139923226,5.02209362861943,1.12416160612436,3.51917593484225e-07,2.80915217077053e-05
"ENSG00000005844.19","ITGAL"," protein_coding","chr16",897.097194156515,1.50280308647518,0.714822851527678,0.000839815201822735,0.0099228048690889
"ENSG00000006118.15","TMEM132A"," protein_coding","chr11",4012.83086290036,1.08579158929864,0.368713518358616,0.000108570603033506,0.00224173005818268
"ENSG00000006377.11","DLX6"," protein_coding","chr7",107.438385682125,3.76577057766554,0.858257645055563,4.14909817140714e-07,3.17051564540214e-05
"ENSG00000006638.13","TBXA2R"," protein_coding","chr19",57.3458853931671,1.22585218328206,0.544561164502368,0.000610793399992012,0.00792117653633582
"ENSG00000006747.15","SCIN"," protein_coding","chr7",1075.74358654334,-1.51558977692648,1.01405973399177,0.00203721203772943,0.0185224901953558
"ENSG00000007255.10","TRAPPC6A"," protein_coding","chr19",756.859080320286,-1.09775633750608,0.434938043567608,0.000320003471240931,0.00494475880117567
"ENSG00000007372.24","PAX6"," protein_coding","chr11",47.3895687448292,2.69546574499062,1.07806168622521,0.000304881442727567,0.00478345054852383
"ENSG00000008300.17","CELSR3"," protein_coding","chr3",394.571186629832,2.75094636744165,0.531418049642126,9.12344962812821e-09,1.53299156652079e-06
"ENSG00000008394.13","MGST1"," protein_coding","chr12",4253.63172392568,-1.59547171763977,1.04119517453217,0.00190587975868386,0.0177150125613852
"ENSG00000008517.18","IL32"," protein_coding","chr16",2860.56550641953,1.34389909688461,0.451108826786381,9.63230625967884e-05,0.00206010780784538
"ENSG00000009790.15","TRAF3IP3"," protein_coding","chr1",242.848284231903,1.19121574849513,0.507979648595273,0.000521014757266263,0.00708659293950754
"ENSG00000010292.13","NCAPD2"," protein_coding","chr12",5290.25252064121,1.01314091375286,0.264507016798641,5.28686103164002e-06,0.000239626385328268
"ENSG00000011083.9","SLC6A7"," protein_coding","chr5",4.35568361484392,2.78328091336052,0.652851537180869,1.43034914544747e-06,8.63119217470115e-05
"ENSG00000011332.19","DPF1"," protein_coding","chr19",86.7393240394104,2.18776126943008,0.470145034823741,1.28856886952039e-07,1.27237808534817e-05
"ENSG00000011590.14","ZBTB32"," protein_coding","chr19",45.4816760539659,1.87463814417595,0.591999508563878,5.06111899160824e-05,0.00128376823929759
"ENSG00000012223.13","LTF"," protein_coding","chr3",81468.0408323569,-6.10390082204818,1.20497015137965,1.19503300218809e-08,1.90285542908619e-06
"ENSG00000019102.12","VSIG2"," protein_coding","chr11",790.106189189542,-3.24968331021873,0.849313003541983,4.08574875972096e-06,0.000196925320173365
"ENSG00000019549.13","SNAI2"," protein_coding","chr8",2773.06410514685,1.51012798576347,0.349076770912592,6.54515980622173e-07,4.56226515877017e-05
"ENSG00000020181.18","ADGRA2"," protein_coding","chr8",994.091742934378,1.67146066927587,0.571509120823667,0.000110510937404985,0.00227246054043123
"ENSG00000020633.19","RUNX3"," protein_coding","chr1",1603.07700363191,1.39661508654239,0.343244519813758,1.83771222131863e-06,0.000105854662233343
"ENSG00000024526.17","DEPDC1"," protein_coding","chr1",508.649635046989,1.19298143708345,0.409880050149094,0.000115651179444261,0.00236377642502574
"ENSG00000025039.15","RRAGD"," protein_coding","chr6",2551.06041042646,-1.8806457616983,0.415755057693083,2.31222238767046e-07,1.97532638978151e-05
"ENSG00000025423.11","HSD17B6"," protein_coding","chr12",75.6571304690232,2.64440706197664,0.418400934245896,1.31073735513089e-11,6.42958954541865e-09
"ENSG00000026036.22","RTEL1-TNFRSF6B"," protein_coding","chr20",25.5235447893558,1.4694079259433,0.522340792853804,0.000165008085364218,0.00308254969298646
"ENSG00000026751.17","SLAMF7"," protein_coding","chr1",1315.62784773972,1.32578677226341,0.824000651768101,0.00204974827935206,0.0185911532210815
"ENSG00000027869.12","SH2D2A"," protein_coding","chr1",387.401250327463,2.15087700891393,0.296876937644127,1.94224907135526e-14,3.10892742142776e-11
"ENSG00000028277.21","POU2F2"," protein_coding","chr19",349.472042574255,1.77723575555363,0.528008280331146,2.6330210896671e-05,0.000788169984252416
"ENSG00000029559.7","IBSP"," protein_coding","chr4",16.7153236943942,3.96243313888347,0.984180266448754,1.78148228914126e-06,0.000103436430653725
"ENSG00000034053.14","APBA2"," protein_coding","chr15",281.804490952658,2.59216052232312,0.501342366262563,9.66971833183083e-09,1.60702264276487e-06
"ENSG00000034152.19","MAP2K3"," protein_coding","chr17",5365.68871689772,-1.0418796506519,0.21146195321269,3.33946710205708e-08,4.30352597351111e-06
"ENSG00000035499.13","DEPDC1B"," protein_coding","chr5",370.784970689444,1.01940106624987,0.546223247392306,0.00134370620697716,0.0138388543422947
"ENSG00000035720.8","STAP1"," protein_coding","chr4",35.1459069968903,1.53880251639542,0.691184298985352,0.00065932374716554,0.00838294862982674
"ENSG00000037965.6","HOXC8"," protein_coding","chr12",31.5799911318291,4.20605262820403,0.678235427984352,2.70394282795203e-11,1.22738825711202e-08
"ENSG00000038295.8","TLL1"," protein_coding","chr4",225.90783331101,1.92648924953513,0.808266618834321,0.000431175306407903,0.00618553518574695
"ENSG00000038382.20","TRIO"," protein_coding","chr5",3835.54615474096,1.09184179144613,0.47258943459432,0.000584391305640026,0.00770064678441512
"ENSG00000038427.16","VCAN"," protein_coding","chr5",3677.92888913453,2.12766043343975,0.672317567422376,5.18848871254305e-05,0.0013084370415802
"ENSG00000041982.16","TNC"," protein_coding","chr9",47817.1558058193,2.15281067458028,0.823475855560992,0.000280247550496576,0.00448631242988288
"ENSG00000042062.13","RIPOR3"," protein_coding","chr20",217.712760262537,1.75894144077992,0.59273531938026,9.02085965585936e-05,0.00195965289081179
