"EnsemblID","GeneSymbol","Class","Chromosome","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000198681.7","MAGEA1"," protein_coding","chrX",131.673425362643,7.83304022988294,1.67644500726813,1.16769954000327e-07,2.0591520193351e-05
"ENSG00000197172.10","MAGEA6"," protein_coding","chrX",482.239187615383,6.94476805497528,1.25543132711862,1.24412999809992e-09,5.27241529809916e-07
"ENSG00000143556.9","S100A7"," protein_coding","chr1",21719.7690385033,6.34378541080095,1.27995639108345,3.02832374127489e-08,7.00982172679428e-06
"ENSG00000221867.9","MAGEA3"," protein_coding","chrX",473.735572219161,6.31711451623947,1.19765148251373,5.35879081587297e-09,1.81035402526505e-06
"ENSG00000287394.1","AC244102.4"," lncRNA","chrX",38.8207206216327,5.87268900205139,1.39722209377967,1.05420937765393e-06,0.000110116427444693
"ENSG00000184330.12","S100A7A"," protein_coding","chr1",1158.56926381142,5.78575391561264,1.34350254841076,5.79993209540832e-07,7.01585979502311e-05
"ENSG00000124260.12","MAGEA10"," protein_coding","chrX",59.3127602660142,5.59797364855643,1.58920870800379,1.34650989305194e-05,0.000693603999414449
"ENSG00000268916.6","CSAG3"," protein_coding","chrX",36.6910940490654,5.52441950194734,1.40977015228021,3.11562780099878e-06,0.000239411735470601
"ENSG00000180318.4","ALX1"," protein_coding","chr12",32.2971253443432,5.51519830623913,1.50911589762959,1.11823470634824e-05,0.000610373846482572
"ENSG00000275216.2","AL161431.1"," lncRNA","chr13",291.680564632071,5.31757603445354,0.897552014468636,0.000438126089351211,0.00845242758888988
"ENSG00000286058.1","AC018865.2"," lncRNA","chr2",89.2642116596019,5.29362028822252,1.03059265924608,1.37000138241725e-08,3.86268284505749e-06
"ENSG00000036828.17","CASR"," protein_coding","chr3",11.7965673873705,5.09848271614483,0.577605959393794,0.000117236428647433,0.00317877717848886
"ENSG00000123407.4","HOXC12"," protein_coding","chr12",215.685416512892,5.00083880364909,1.34664216099193,6.55774893227121e-06,0.000411219109048893
"ENSG00000185247.15","MAGEA11"," protein_coding","chrX",52.5316546746704,4.90974017357324,1.10360153590234,3.52422236305653e-07,4.70989688217255e-05
"ENSG00000286966.1","AL137800.1"," lncRNA","chr1",3.84786266909951,4.83013706961483,0.73231154716896,0.000256612561645975,0.00570403938895223
"ENSG00000231240.1","KLF2P1"," processed_pseudogene","chr2",47.2092730648952,4.76884731804961,1.21987461676038,3.61154532271851e-06,0.000267646913155379
"ENSG00000286051.1","AC244102.3"," lncRNA","chrX",12.4121672391816,4.74124309699581,1.42476402698565,1.60494567367233e-05,0.000789814407047753
"ENSG00000198443.6","KRTAP4-1"," protein_coding","chr17",5.78351617497209,4.55025178670667,1.27041306442086,5.44608601273429e-06,0.000356409737157981
"ENSG00000149968.12","MMP3"," protein_coding","chr11",1058.13606627838,4.5278479411954,0.794624677714649,5.72601686785636e-10,2.68399883159682e-07
"ENSG00000122859.5","NEUROG3"," protein_coding","chr10",42.5003432699183,4.51872403470622,1.09538116727465,0.00566340071861291,0.0493155348298232
"ENSG00000287407.1","AL596442.3"," lncRNA","chr6",10.613539431137,4.41573787895501,1.31107258843851,3.00769707792194e-05,0.00121504097291413
"ENSG00000164400.6","CSF2"," protein_coding","chr5",14.0947994291375,4.40425035004554,0.978966199400377,0.000947592803245184,0.0144588098278559
"ENSG00000257636.6","G2E3-AS1"," lncRNA","chr14",32.5095822656304,4.34960749051416,0.814097110793674,5.31971303773216e-09,1.81035402526505e-06
"ENSG00000164283.13","ESM1"," protein_coding","chr5",297.689552169578,4.3311190473861,0.780000270246769,1.29373285789212e-09,5.39040982645519e-07
"ENSG00000259977.1","AL121578.1"," lncRNA","chrX",5.67897313293977,4.30683653294888,1.6541685582147,0.000297056469741845,0.00634719120162363
"ENSG00000029559.7","IBSP"," protein_coding","chr4",73.6407123582095,4.27280380987359,1.40299856885438,6.91168902613123e-05,0.00218903232086904
"ENSG00000111981.5","ULBP1"," protein_coding","chr6",133.076541037132,4.1002761521372,0.693755019102333,1.73288440146162e-10,9.28306173862991e-08
"ENSG00000180178.11","FAR2P1"," transcribed_unprocessed_pseudogene","chr2",50.1069733779596,4.05054844099267,1.06533800660179,5.77890936717193e-06,0.000374013017367551
"ENSG00000111700.13","SLCO1B3"," protein_coding","chr12",112.188987850906,4.04138449531063,0.823744736202285,4.23501733649238e-08,9.33132163440829e-06
"ENSG00000262406.3","MMP12"," protein_coding","chr11",590.362895478259,3.95413257515131,0.73589908849079,1.19257678223055e-07,2.08002031427271e-05
"ENSG00000137251.16","TINAG"," protein_coding","chr6",76.057785722303,3.87514658341089,1.62961544849483,0.000375478748254189,0.00751757138576081
"ENSG00000228626.1","AC245100.3"," unprocessed_pseudogene","chr1",5.20477780991922,3.87293186145366,1.24084973601497,9.22269154755407e-05,0.00268928235102434
"ENSG00000183091.19","NEB"," protein_coding","chr2",614.401794392884,3.8001817988117,0.47638506833416,4.40888685869692e-08,9.55658082741478e-06
"ENSG00000099953.10","MMP11"," protein_coding","chr22",1637.58448119004,3.70646690521886,0.622243519096555,1.2544193727013e-10,6.91756942013618e-08
"ENSG00000174015.10","CBY2"," protein_coding","chr13",20.7687635340895,3.66710088753777,1.08262429684111,2.14659128711705e-05,0.00096055479736256
"ENSG00000171711.3","DEFB4A"," protein_coding","chr8",188.800648343091,3.63559485232476,1.38851629433017,0.000215569129050343,0.00503025934676963
"ENSG00000011677.13","GABRA3"," protein_coding","chrX",167.820997846892,3.59814123288036,1.0758856894825,2.64128154818467e-05,0.00111641304548102
"ENSG00000171786.6","NHLH1"," protein_coding","chr1",20.8119264449636,3.57636292237212,0.410550865160736,0.00452169212211023,0.0425705792983544
"ENSG00000228742.11","LINC02577"," lncRNA","chr7",110.767959515766,3.5639859659299,0.797655322998233,3.50090144516951e-07,4.70989688217255e-05
"ENSG00000277129.1","AC012531.6"," misc_RNA","chr12",2.21792537005559,3.54480303776957,1.52795884248386,0.000811520044666617,0.0129439345618688
"ENSG00000233532.6","LINC00460"," lncRNA","chr13",39.0549460912932,3.54176328078684,0.888026246857409,2.86773421207367e-06,0.000227351300673468
"ENSG00000198930.13","CSAG1"," protein_coding","chrX",117.22850954425,3.51642780263592,1.86350502251166,0.0009378129575698,0.0143538971820041
"ENSG00000204936.10","CD177"," protein_coding","chr19",458.280862838182,3.51593885665131,1.03258460846374,2.22539533116554e-05,0.000982922255870158
"ENSG00000162344.4","FGF19"," protein_coding","chr11",65.2235463282992,3.50241605552635,1.32980139874567,0.000101689941212661,0.00288447133550196
"ENSG00000122861.16","PLAU"," protein_coding","chr10",1430.58844848772,3.45995845465046,0.443179575758232,1.43831697039127e-05,0.00072493881818148
"ENSG00000095752.7","IL11"," protein_coding","chr19",61.2228206212663,3.45447242697194,0.524900662653102,1.97293793799534e-06,0.000172857943310484
"ENSG00000251095.7","AC093866.1"," lncRNA","chr4",24.36981960178,3.43511948548953,0.943125195951404,1.12359850786493e-05,0.000612410180907369
"ENSG00000258815.1","LINC02820"," lncRNA","chr12",19.9870119505714,3.4340233995194,1.15973495470353,0.000104441952044417,0.00294029186164683
"ENSG00000162892.16","IL24"," protein_coding","chr1",31.2727738906809,3.40682822055871,0.711489526834472,0.000202172557037338,0.00480607088362533
"ENSG00000225127.3","LINC00237"," lncRNA","chr20",3.81814172625861,3.3758244977367,1.55588853350124,0.00111326023181217,0.0161806765243119
"ENSG00000124731.13","TREM1"," protein_coding","chr6",123.399656764765,3.37135519494833,0.723327828888856,0.000455279983853747,0.00867948353560328
"ENSG00000187608.10","ISG15"," protein_coding","chr1",3633.01088094445,3.36168363309305,0.558166327767789,8.27904727456161e-11,4.84414563456255e-08
"ENSG00000183914.14","DNAH2"," protein_coding","chr17",1067.36343699409,3.35338312687252,0.873575576097068,4.71323056541842e-06,0.000321485748787888
"ENSG00000131015.5","ULBP2"," protein_coding","chr6",384.647260401675,3.34358615305266,0.784167178653388,8.03327378985067e-07,9.01572665042265e-05
"ENSG00000283876.1","MIR4260"," miRNA","chr1",3.41672912816401,3.33639684319761,0.857772905064138,4.1194159237584e-06,0.000293119502324509
"ENSG00000124875.10","CXCL6"," protein_coding","chr4",323.625161442537,3.31486727682877,0.676920122112272,4.25519613718717e-08,9.33132163440829e-06
"ENSG00000151224.13","MAT1A"," protein_coding","chr10",59.3306259277682,3.29501324355535,0.758662864166754,6.15184543224653e-07,7.34431186164964e-05
"ENSG00000231550.1","PTCHD3P2"," processed_pseudogene","chr2",48.4681426526688,3.2946191296305,0.847798072718035,4.26180101498956e-06,0.000299837291296611
"ENSG00000253706.5","AC011632.1"," lncRNA","chr8",70.4045714898363,3.29021707343234,1.09337780945898,8.13952787437795e-05,0.00246945109839239
"ENSG00000287929.1","AL354953.1"," lncRNA","chr1",52.119721722659,3.27950376280936,0.765311379174789,0.00452032654441163,0.0425705792983544
"ENSG00000166670.10","MMP10"," protein_coding","chr11",398.90090109901,3.26271339150177,0.783028909255408,7.42231254596303e-11,4.417925367636e-08
"ENSG00000278594.1","AL589182.2"," processed_pseudogene","chr14",6.40718143280767,3.21404646992506,1.00873158434159,5.53325968229262e-05,0.0018526045073776
"ENSG00000164761.9","TNFRSF11B"," protein_coding","chr8",405.591597468316,3.16110989082213,0.654262198804806,5.88810903457991e-08,1.20070511866485e-05
"ENSG00000198734.12","F5"," protein_coding","chr1",3127.38918300255,3.15446123433293,0.93745934199179,2.73633755438878e-05,0.00113758228328187
"ENSG00000213281.5","NRAS"," protein_coding","chr1",4923.60718807704,3.08947066942851,0.191338225960565,7.54920231455521e-05,0.00233956642639261
"ENSG00000118785.14","SPP1"," protein_coding","chr4",1792.48190046589,3.06047664160002,0.756684404123823,2.14277947318042e-06,0.000184293778588974
"ENSG00000123500.10","COL10A1"," protein_coding","chr6",94.2989220722128,3.0540658960809,0.70582478287194,0.0016298613961571,0.021142379616179
"ENSG00000231431.7","FAR2P4"," transcribed_unprocessed_pseudogene","chr2",17.5210427614692,3.0411703132735,1.32465452018134,0.00055690319603307,0.00996816847162009
"ENSG00000164651.17","SP8"," protein_coding","chr7",11.2254007440239,3.01725008035264,1.45982424087512,0.000943010656689475,0.0144040556477387
"ENSG00000148704.13","VAX1"," protein_coding","chr10",25.8943379441892,2.97188600147619,1.42189506791897,0.000756256240347123,0.0123352991547528
"ENSG00000169174.11","PCSK9"," protein_coding","chr1",1089.24206437131,2.96994547652074,0.757515371658699,3.3722274692487e-06,0.000255029794472803
"ENSG00000149927.18","DOC2A"," protein_coding","chr16",117.061053655347,2.96477452457737,0.767846145460843,4.44697702048699e-06,0.000309957604630561
"ENSG00000268104.3","SLC6A14"," protein_coding","chrX",1681.94373112517,2.96298017899068,0.878568414623395,2.68405739284554e-05,0.00112709370855896
"ENSG00000287064.1","AL606500.1"," lncRNA","chr1",13.3358651961845,2.95854513465859,1.10160216888093,0.000212836788279885,0.0049820017001919
"ENSG00000261327.5","AC134312.5"," lncRNA","chr16",13.1178934178916,2.95843948557417,0.887901713450395,3.41180025103069e-05,0.00132854722339979
