"EnsemblID","GeneSymbol","Class","Chromosome","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000224943.1","LINC02819"," lncRNA","chr1",5.86653243798285,-9.21491896138352,2.85028535714842,2.73236326819234e-18,1.31736039950252e-16
"ENSG00000194297.2","RNU1-75P"," snRNA","chr1",4.76404282702809,-8.724240651725,2.91365913931258,5.62144481549777e-10,7.25218592760966e-09
"ENSG00000258179.1","AC079598.3"," processed_pseudogene","chr12",11.4392776666637,-7.92600232947459,1.49139615080962,6.97726339921728e-14,1.71622666244382e-12
"ENSG00000141434.12","MEP1B"," protein_coding","chr18",164.958989212117,-7.76272052881829,0.909999495138737,9.75327930334166e-19,5.06216021350842e-17
"ENSG00000253939.1","AC007991.3"," lncRNA","chr8",9.58380251791884,-7.7112168976276,1.44792713052522,1.77705875705285e-14,4.86453375750536e-13
"ENSG00000197838.5","CYP2A13"," protein_coding","chr19",29.6400036426935,-7.53114525428882,0.607290513601398,2.07904333362456e-19,1.18676350290596e-17
"ENSG00000277737.3","FP325317.1"," unprocessed_pseudogene","chr9",8.4216050474458,-7.50931307146499,1.42534209860898,1.34164115595959e-14,3.73775844108743e-13
"ENSG00000286510.1","AC018695.8"," lncRNA","chr16",29.8423153174397,-7.43848100635344,0.760341973084287,7.78961877017868e-24,8.70557049453417e-22
"ENSG00000287718.1","AC009166.3"," lncRNA","chr16",12.2130035481035,-7.35201900476305,0.991146855179879,2.4356672079931e-24,2.94796584190667e-22
"ENSG00000285854.1","AC010197.2"," protein_coding","chr12",10.8032775696642,-7.16223780909629,1.00582513936439,4.51936978915694e-22,3.79900568818209e-20
"ENSG00000251424.1","AC021146.9"," unprocessed_pseudogene","chr4",140.784988854341,-7.04778484787449,0.789958879015634,2.43105335991748e-20,1.57231475510938e-18
"ENSG00000262881.1","CR936218.2"," lncRNA","chr17",22.6159123947107,-7.03928064976912,0.748026588294835,3.53576795464107e-22,3.06038028097702e-20
"ENSG00000159650.9","UROC1"," protein_coding","chr3",5192.94307209277,-6.85058369650339,0.87523930052575,2.52863547630543e-16,8.86511637119627e-15
"ENSG00000237494.1","AL360007.1"," lncRNA","chr6",11.9509681760008,-6.76575016715136,0.942539275104291,4.62988898357618e-17,1.8449348601357e-15
"ENSG00000253959.1","LINC01863"," lncRNA","chr5",8.22939394417014,-6.73282564678023,1.01154087893699,2.64463227574731e-19,1.48348613175526e-17
"ENSG00000042781.14","USH2A"," protein_coding","chr1",964.888114346328,-6.70845646014956,0.415720862682227,9.80915246005336e-60,1.43061584053648e-55
"ENSG00000251443.2","LINC02160"," lncRNA","chr5",11.7297626828267,-6.66269365775714,0.990027305097995,3.57915913084169e-15,1.08187039054426e-13
"ENSG00000118271.12","TTR"," protein_coding","chr18",158066.39912095,-6.65702832115459,0.826456148329773,4.1212450509817e-17,1.66039498469731e-15
"ENSG00000278965.1","AC122713.2"," TEC","chr5",114.151593060965,-6.61285212667991,0.553038846059905,5.44392348579531e-34,2.2684829165309e-31
"ENSG00000230645.2","LINC01818"," lncRNA","chr2",84.3683162060304,-6.60240131435508,0.787601052910071,2.56129203195447e-18,1.24310028752213e-16
"ENSG00000236267.1","AP006216.2"," lncRNA","chr11",29.2383171610852,-6.58305977689116,0.574260272035423,4.06398792464299e-31,1.24781540814644e-28
"ENSG00000224273.2","AC005077.2"," transcribed_unprocessed_pseudogene","chr7",16.9133799051062,-6.57207494532293,0.791838498099387,6.59730643481971e-18,3.01625127581906e-16
"ENSG00000251049.2","AC107396.1"," lncRNA","chr4",13.4544983863742,-6.54367121273661,0.842112100719518,3.02377532676356e-17,1.24576980941195e-15
"ENSG00000271681.1","AC136601.2"," processed_pseudogene","chr5",70.221729924554,-6.5388731684884,0.816356949798406,6.16843708707876e-17,2.40544306675134e-15
"ENSG00000256863.1","AP001880.2"," unprocessed_pseudogene","chr11",31.4196511809346,-6.53099461768737,0.631423938016148,6.09798017691726e-26,9.26416582190102e-24
"ENSG00000287316.1","AC007391.3"," lncRNA","chr2",19.2971000049143,-6.50594321556468,0.711331361576185,7.93571685805721e-21,5.45936143944978e-19
"ENSG00000256847.1","CCND2P1"," processed_pseudogene","chr11",461.511832381649,-6.49617827924982,1.1096719221571,1.99862685995344e-10,2.77213251916224e-09
"ENSG00000205358.4","MT1H"," protein_coding","chr16",3736.17111209475,-6.49529569199875,0.859514104698467,2.14557788199584e-15,6.61568300633579e-14
"ENSG00000112246.10","SIM1"," protein_coding","chr6",10.5072909721809,-6.48360410057051,1.07431125700909,2.7881838674759e-12,5.2845052131517e-11
"ENSG00000238099.3","LINC01625"," lncRNA","chr6",65.4745384679465,-6.38739742698906,0.561257518932493,5.69825202859279e-31,1.67891225678811e-28
"ENSG00000175003.15","SLC22A1"," protein_coding","chr6",24159.8157748646,-6.34855493181406,0.88742185322062,3.9692253375282e-14,1.02277680097491e-12
"ENSG00000150656.15","CNDP1"," protein_coding","chr18",1660.12982341475,-6.33146014870216,0.682607499783629,9.45125084089477e-22,7.57372351038625e-20
"ENSG00000116882.15","HAO2"," protein_coding","chr1",6262.38746735334,-6.29590347118321,1.00122233626223,1.43905088636024e-11,2.45185019300479e-10
"ENSG00000084110.11","HAL"," protein_coding","chr12",6096.25593091631,-6.26623220664495,0.659870767630301,1.19036238343151e-22,1.10227556705758e-20
"ENSG00000164089.9","ETNPPL"," protein_coding","chr4",2727.30637352401,-6.26355807704525,1.00262171853858,1.86116375131342e-11,3.10041607436101e-10
"ENSG00000249173.6","LINC01093"," lncRNA","chr4",1740.57261019608,-6.26186396776402,1.04997384255963,1.06219649919873e-10,1.54529724115351e-09
"ENSG00000174992.8","ZG16"," protein_coding","chr16",902.831491805998,-6.25449196560857,1.10154818409082,5.66434823623396e-10,7.2978521953493e-09
"ENSG00000254607.2","AP001783.1"," lncRNA","chr11",113.758540077163,-6.18382430525593,0.78633563254833,1.98580569649379e-16,7.05529431924817e-15
"ENSG00000144852.19","NR1I2"," protein_coding","chr3",2347.44692613505,-6.15517561908628,0.62004304000204,1.63489979365384e-24,2.05553414142625e-22
"ENSG00000253357.1","AC008708.1"," lncRNA","chr5",13.4050772719185,-6.15096037535617,0.918219167264536,1.20550572744499e-12,2.43177016347461e-11
"ENSG00000120907.18","ADRA1A"," protein_coding","chr8",1359.25812697041,-6.14412778514712,0.690598809833833,3.06124035793246e-20,1.95373266168953e-18
"ENSG00000249364.6","AC112206.2"," lncRNA","chr5",377.72819690815,-6.133440386866,0.657879633393297,6.09988534226218e-22,5.02620213413688e-20
"ENSG00000021461.17","CYP3A43"," protein_coding","chr7",330.194265201924,-6.12488620598834,0.710363382699948,3.71896786359343e-19,2.05063466187442e-17
"ENSG00000238097.2","LINC02037"," lncRNA","chr3",208.114110005153,-6.10160276091184,0.844360424481375,2.38296658698245e-14,6.34203945033678e-13
"ENSG00000181656.7","GPR88"," protein_coding","chr1",226.170318920612,-6.03282345079515,0.639297645601552,1.67399147570429e-16,6.05063907742484e-15
"ENSG00000253813.1","COX6B1P4"," processed_pseudogene","chr8",13.8916928054216,-6.01815666720988,0.739122213228357,5.70654747843808e-17,2.24029991115155e-15
"ENSG00000248884.1","AC010280.2"," lncRNA","chr5",63.6606493897921,-6.01404615463825,0.437781057549305,4.17360063155488e-44,5.79713127722973e-41
"ENSG00000139445.18","FOXN4"," protein_coding","chr12",11.8685454948881,-6.00567048300866,0.65875360716432,1.00489850331526e-06,7.15272924431502e-06
"ENSG00000279372.1","AC137723.1"," TEC","chr17",30.7902222335287,-6.00338473725935,0.615068196878077,1.36119739313759e-23,1.44380970037929e-21
"ENSG00000230921.1","HAO2-IT1"," lncRNA","chr1",9.39220024495402,-6.00250043886244,0.82454073904955,1.8633944027369e-15,5.78842932198431e-14
"ENSG00000160097.20","FNDC5"," protein_coding","chr1",1314.74243209872,-5.99465839397649,0.563025399425331,9.48126983921495e-28,1.79583870090949e-25
"ENSG00000140505.7","CYP1A2"," protein_coding","chr15",16889.2022515214,-5.99212167925329,1.5245988410967,2.38447178654848e-06,1.57039190656655e-05
"ENSG00000228842.3","PCDH9-AS2"," lncRNA","chr13",12.2869412781269,-5.99029670192045,0.904669308711063,1.59670170609008e-12,3.16400761310744e-11
"ENSG00000235357.2","LINC01621"," lncRNA","chr6",20.7851996990038,-5.95829300059386,0.624451683616982,3.5802373424599e-22,3.0897024568702e-20
"ENSG00000099937.11","SERPIND1"," protein_coding","chr22",32660.5869038987,-5.94769543884466,0.887282563615287,9.55864265463863e-13,1.96903988413244e-11
"ENSG00000284779.2","AC132217.2"," protein_coding","chr11",6.97807221907075,-5.93440819463055,0.902788212577987,5.02199224986194e-15,1.48566421842011e-13
"ENSG00000196600.12","SLC22A25"," protein_coding","chr11",476.863538205016,-5.91900088957138,0.908846465152485,3.35469786199611e-12,6.29280912775335e-11
"ENSG00000142182.9","DNMT3L"," protein_coding","chr21",31.3188579632855,-5.90625987341055,0.923865829141782,6.87937050472464e-12,1.22880807257999e-10
"ENSG00000249956.4","UGT2B24P"," processed_pseudogene","chr4",24.5262589402867,-5.87525326650216,0.964538606611365,9.50206294172478e-11,1.38930162379534e-09
"ENSG00000188676.13","IDO2"," protein_coding","chr8",274.901045012058,-5.86949508184212,0.65276394607339,1.35526307457476e-20,9.00493590484535e-19
"ENSG00000118520.15","ARG1"," protein_coding","chr6",16346.94572893,-5.84926656555502,0.977123383726985,9.39559229921475e-11,1.37580337236845e-09
"ENSG00000218819.6","TDRD15"," protein_coding","chr2",30.897318015085,-5.82707499255654,0.913767769326624,6.47649595223283e-12,1.16182601740885e-10
"ENSG00000172425.12","TTC36"," protein_coding","chr11",516.377656278361,-5.8199887663805,0.749192831346054,3.85048733272629e-16,1.31055851818312e-14
"ENSG00000240935.6","PLGLA"," transcribed_unprocessed_pseudogene","chr2",304.22291997136,-5.79998644520829,0.905830873174278,7.02360619261345e-12,1.25074217968463e-10
"ENSG00000172482.5","AGXT"," protein_coding","chr2",59431.2494581987,-5.79824294982181,0.985066237131933,1.70918423961306e-10,2.39228383326647e-09
"ENSG00000110245.12","APOC3"," protein_coding","chr11",164472.403534622,-5.77145762238351,1.12977504869317,1.2245225722592e-08,1.25945341714487e-07
"ENSG00000143278.5","F13B"," protein_coding","chr1",3878.28778491412,-5.75448262625889,0.937576270756725,3.73509056219369e-11,5.88276763545507e-10
"ENSG00000100012.12","SEC14L3"," protein_coding","chr22",80.5362013816781,-5.73766846673858,0.63103205979975,6.89414195394036e-21,4.77660870913269e-19
"ENSG00000266964.6","FXYD1"," protein_coding","chr19",45.5122607212155,-5.72004293616768,0.389496857235759,3.68348171621006e-50,9.76758892546647e-47
"ENSG00000279218.1","AC006037.2"," TEC","chr2",15.5092514754196,-5.71901166560136,0.745800591800148,1.30287744448269e-15,4.10850077601249e-14
"ENSG00000104938.18","CLEC4M"," protein_coding","chr19",665.393198147958,-5.70711604291261,1.10727165108008,1.0028791645815e-08,1.0481183214503e-07
"ENSG00000079557.5","AFM"," protein_coding","chr4",13548.0599518892,-5.70454248688485,1.04313759779917,1.86525229412263e-09,2.19385258738964e-08
